runs,wickets,overs,target,run_rate,remaining_runs,remaining_overs,required_run_rate,win_probability
33,0,8.784806275174883,170,3.76,137,41.22,3.32,0.76
42,7,36.543610915660395,260,1.15,218,13.46,16.2,0.002
22,1,8.274335286388709,130,2.66,108,41.73,2.59,0.606
17,9,41.98370266806603,353,0.4,336,8.02,41.9,0.0
129,5,36.780900222042334,366,3.51,237,13.22,17.93,0.005
20,3,8.66069512888549,146,2.31,126,41.34,3.05,0.196
14,5,8.817697133833637,151,1.59,137,41.18,3.33,0.077
67,7,49.3987810325529,272,1.36,205,0.6,341.67,0.001
129,2,21.842185809025416,324,5.91,195,28.16,6.92,0.224
49,6,21.678896618010093,332,2.26,283,28.32,9.99,0.005
51,7,41.575980526587614,208,1.23,157,8.42,18.65,0.003
14,9,47.62618598227364,299,0.29,285,2.37,120.25,0.0
56,7,49.37004787202919,227,1.13,171,0.63,271.43,0.002
130,5,38.902018336652375,350,3.34,220,11.1,19.82,0.005
62,5,21.93168134889121,297,2.83,235,28.07,8.37,0.009
31,1,8.757532251440095,175,3.54,144,41.24,3.49,0.604
0,10,39.97161121673466,270,0.0,270,10.03,26.92,0.0
36,7,30.128191238111228,268,1.19,232,19.87,11.68,0.002
132,2,24.08999041611393,301,5.48,169,25.91,6.52,0.223
79,7,45.78594732926312,321,1.73,242,4.21,57.48,0.001
25,3,10.00388670377681,193,2.5,168,40.0,4.2,0.133
92,5,27.168129693088662,353,3.39,261,22.83,11.43,0.007
15,2,5.510914014533858,148,2.72,133,44.49,2.99,0.289
43,6,26.08972888973568,244,1.65,201,23.91,8.41,0.006
13,4,7.5336474056826805,138,1.73,125,42.47,2.94,0.127
14,4,10.346806232063237,138,1.35,124,39.65,3.13,0.098
25,2,10.288681104969719,163,2.43,138,39.71,3.48,0.22
8,9,34.21446359522286,266,0.23,258,15.79,16.34,0.001
82,6,38.57201956694405,312,2.13,230,11.43,20.12,0.003
30,8,31.251594429372183,399,0.96,369,18.75,19.68,0.001
70,7,48.29776468135439,284,1.45,214,1.7,125.88,0.001
70,4,21.86917607856668,254,3.2,184,28.13,6.54,0.045
37,3,17.857043882683733,161,2.07,124,32.14,3.86,0.125
39,8,44.086960768525714,289,0.88,250,5.91,42.3,0.001
30,4,15.061812733375369,182,1.99,152,34.94,4.35,0.074
0,10,48.345014274827506,297,0.0,297,1.65,180.0,0.0
16,1,5.546951361041735,142,2.88,126,44.45,2.83,0.6
12,9,48.64454720184376,253,0.25,241,1.36,177.21,0.0
11,5,6.9421960377759255,154,1.58,143,43.06,3.32,0.078
79,6,45.1014401164132,209,1.75,130,4.9,26.53,0.005
62,6,28.746549908883495,316,2.16,254,21.25,11.95,0.004
49,7,49.68341582536851,199,0.99,150,0.32,468.75,0.002
16,3,8.320845413092949,122,1.92,106,41.68,2.54,0.205
98,4,29.923442798059437,260,3.28,162,20.08,8.07,0.016
0,10,48.61861410285945,291,0.0,291,1.38,210.87,0.0
119,4,28.539402987656697,333,4.17,214,21.46,9.97,0.013
23,8,33.32293871608681,282,0.69,259,16.68,15.53,0.001
94,5,36.308691004307775,270,2.59,176,13.69,12.86,0.007
143,2,25.454347914549796,303,5.62,160,24.55,6.52,0.237
78,5,33.24011360378286,245,2.35,167,16.76,9.96,0.008
22,8,31.29414403653951,285,0.7,263,18.71,14.06,0.001
11,9,45.552110472094505,232,0.24,221,4.45,49.66,0.001
23,2,7.045087115365604,182,3.26,159,42.95,3.7,0.274
36,3,17.643343531650366,157,2.04,121,32.36,3.74,0.13
12,9,47.76851678344514,247,0.25,235,2.23,105.38,0.001
109,6,45.06187027509124,286,2.42,177,4.94,35.83,0.003
92,4,25.504553875357082,286,3.61,194,24.5,7.92,0.019
73,6,32.90596690106915,327,2.22,254,17.09,14.86,0.004
42,3,17.48215323415097,181,2.4,139,32.52,4.27,0.12
20,4,13.465452187569259,143,1.49,123,36.53,3.37,0.093
44,6,25.8664282222992,249,1.7,205,24.13,8.5,0.006
82,4,20.900850261172376,314,3.92,232,29.1,7.97,0.022
93,5,31.264525033289242,310,2.97,217,18.74,11.58,0.007
23,2,8.498058663424317,153,2.71,130,41.5,3.13,0.276
34,8,48.847766344977494,251,0.7,217,1.15,188.7,0.001
15,9,49.37948350158213,315,0.3,300,0.62,483.87,0.0
35,7,36.417277130888536,218,0.96,183,13.58,13.48,0.003
42,6,29.12433648548542,210,1.44,168,20.88,8.05,0.006
40,3,18.92874273288475,162,2.11,122,31.07,3.93,0.123
105,6,41.62077588681269,278,2.52,173,8.38,20.64,0.004
138,4,35.812902764924566,307,3.85,169,14.19,11.91,0.012
21,2,12.31776227052011,120,1.7,99,37.68,2.63,0.23
82,7,45.99172330222291,332,1.78,250,4.01,62.34,0.001
38,8,42.0141759315426,285,0.9,247,7.99,30.91,0.001
82,6,47.740996098136584,217,1.72,135,2.26,59.73,0.004
47,7,37.6573778774762,284,1.25,237,12.34,19.21,0.002
72,6,32.60368381711054,323,2.21,251,17.4,14.43,0.004
91,4,23.82093663307785,303,3.82,212,26.18,8.1,0.02
80,7,46.972781750930594,323,1.7,243,3.03,80.2,0.001
30,8,43.97287502751838,225,0.68,195,6.03,32.34,0.001
20,1,7.034840154778523,138,2.84,118,42.97,2.75,0.608
7,6,6.18651385237634,155,1.13,148,43.81,3.38,0.048
73,5,21.940851509512232,348,3.33,275,28.06,9.8,0.008
41,8,41.47489988518248,305,0.99,264,8.53,30.95,0.001
97,7,49.4274258191725,393,1.96,296,0.57,519.3,0.001
13,5,11.768760099658769,139,1.1,126,38.23,3.3,0.061
54,6,31.73588219084608,251,1.7,197,18.26,10.79,0.005
94,3,22.14008854839597,274,4.25,180,27.86,6.46,0.103
127,6,48.646147901657145,335,2.61,208,1.35,154.07,0.002
13,9,42.89535154110689,265,0.3,252,7.1,35.49,0.001
38,8,42.724791712001206,284,0.89,246,7.28,33.79,0.001
70,5,26.09119219077366,283,2.68,213,23.91,8.91,0.009
118,2,23.666877605194934,281,4.99,163,26.33,6.19,0.208
42,0,17.30331823688178,131,2.43,89,32.7,2.72,0.43
14,3,7.536897349291721,120,1.86,106,42.46,2.5,0.203
13,9,43.912506931477395,272,0.3,259,6.09,42.53,0.001
37,8,41.58054541085349,279,0.89,242,8.42,28.74,0.001
168,5,49.987295297875875,317,3.36,149,0.01,14900.0,0.005
0,10,49.84865766832574,350,0.0,350,0.15,2333.33,0.0
93,4,29.994426752118237,246,3.1,153,20.01,7.65,0.018
0,10,39.60443368312297,264,0.0,264,10.4,25.38,0.0
61,7,47.51445784470926,246,1.28,185,2.49,74.3,0.002
39,8,43.23413258048352,287,0.9,248,6.77,36.63,0.001
21,5,16.130664578443895,153,1.3,132,33.87,3.9,0.049
116,3,25.27448608895421,289,4.59,173,24.73,7.0,0.094
22,3,10.812173681817274,160,2.03,138,39.19,3.52,0.144
68,6,47.93229622664251,178,1.42,110,2.07,53.14,0.006
121,4,32.2778585502896,299,3.75,178,17.72,10.05,0.013
33,2,15.288926247655823,145,2.16,112,34.71,3.23,0.218
47,7,35.22653079826355,298,1.33,251,14.77,16.99,0.002
7,9,32.81577082060531,244,0.21,237,17.18,13.8,0.001
87,4,21.11732231147782,327,4.12,240,28.88,8.31,0.02
17,4,10.110091648983307,163,1.68,146,39.89,3.66,0.09
102,5,35.22079380167598,302,2.9,200,14.78,13.53,0.007
60,6,28.413846540670697,311,2.11,251,21.59,11.63,0.004
44,7,39.754327628103766,250,1.11,206,10.25,20.1,0.002
32,7,28.407357550039702,255,1.13,223,21.59,10.33,0.003
15,9,43.34816751433431,310,0.35,295,6.65,44.36,0.0
71,5,29.83580774485185,249,2.38,178,20.16,8.83,0.009
97,5,30.242208719092382,337,3.21,240,19.76,12.15,0.007
0,10,44.44941211962553,267,0.0,267,5.55,48.11,0.0
87,4,23.156728979557865,300,3.76,213,26.84,7.94,0.021
20,4,11.030685280278833,170,1.81,150,38.97,3.85,0.087
12,4,6.295220434100254,150,1.91,138,43.7,3.16,0.125
75,6,38.98117650531285,282,1.92,207,11.02,18.78,0.004
133,4,32.91392981090591,322,4.04,189,17.09,11.06,0.012
111,5,36.68358956446506,318,3.03,207,13.32,15.54,0.006
18,4,14.583387267900983,120,1.23,102,35.42,2.88,0.102
26,2,11.13671640140464,159,2.33,133,38.86,3.42,0.217
11,3,5.654509955054687,127,1.95,116,44.35,2.62,0.201
31,7,20.776440146296864,337,1.49,306,29.22,10.47,0.003
163,2,31.54629590845849,268,5.17,105,18.45,5.69,0.28
28,7,22.650982029487956,283,1.24,255,27.35,9.32,0.003
29,7,24.686371491067806,262,1.17,233,25.31,9.21,0.003
0,10,45.68714125221868,308,0.0,308,4.31,71.46,0.0
74,4,20.671496016048515,286,3.58,212,29.33,7.23,0.038
30,7,28.129527012191485,239,1.07,209,21.87,9.56,0.003
32,8,40.26438557335144,241,0.79,209,9.74,21.46,0.001
65,3,22.844425204457156,200,2.85,135,27.16,4.97,0.107
55,6,32.993901510254304,246,1.67,191,17.01,11.23,0.005
42,8,43.80636689360353,311,0.96,269,6.19,43.46,0.001
0,10,47.72842806459389,332,0.0,332,2.27,146.26,0.0
26,2,11.618306641806708,153,2.24,127,38.38,3.31,0.218
0,10,46.69644313226725,302,0.0,302,3.3,91.52,0.0
137,2,27.14523318857922,274,5.05,137,22.85,6.0,0.233
30,2,16.620997473453127,123,1.8,93,33.38,2.79,0.225
94,4,25.661109030721757,291,3.66,197,24.34,8.09,0.018
47,8,49.101465887846466,352,0.96,305,0.9,338.89,0.0
6,9,27.16781422967913,276,0.22,270,22.83,11.83,0.001
20,5,19.793822462937868,123,1.01,103,30.21,3.41,0.054
72,6,33.50303844425266,314,2.15,242,16.5,14.67,0.004
28,4,15.806552845018688,165,1.77,137,34.19,4.01,0.078
27,1,8.413849764889877,158,3.21,131,41.59,3.15,0.605
20,2,10.799587485979215,130,1.85,110,39.2,2.81,0.228
18,4,10.762062753099759,161,1.67,143,39.24,3.64,0.09
20,3,11.835621208053245,135,1.69,115,38.16,3.01,0.154
21,4,11.247222769223455,175,1.87,154,38.75,3.97,0.085
149,3,33.83936351614466,279,4.4,130,16.16,8.04,0.056
20,4,13.184603797961516,147,1.52,127,36.82,3.45,0.091
67,3,20.555027749573846,227,3.26,160,29.44,5.43,0.104
10,9,45.35547844577053,221,0.22,211,4.64,45.47,0.001
54,6,26.328273811829256,299,2.05,245,23.67,10.35,0.005
174,3,35.04009823344622,314,4.97,140,14.96,9.36,0.028
24,4,12.754394204073343,174,1.88,150,37.25,4.03,0.082
20,3,13.653005846390185,120,1.46,100,36.35,2.75,0.156
21,2,6.839087731991549,171,3.07,150,43.16,3.48,0.277
39,2,12.602077838247403,200,3.09,161,37.4,4.3,0.206
36,2,17.536565256438138,140,2.05,104,32.46,3.2,0.211
21,5,12.965471792453606,187,1.62,166,37.03,4.48,0.044
20,3,8.991614019067502,144,2.22,124,41.01,3.02,0.191
18,2,10.428614199527036,122,1.73,104,39.57,2.63,0.233
39,6,25.73504456147266,224,1.52,185,24.26,7.63,0.007
15,6,14.285017328260663,170,1.05,155,35.71,4.34,0.027
90,3,21.392143747163395,275,4.21,185,28.61,6.47,0.1
93,4,27.65377718846856,269,3.36,176,22.35,7.87,0.018
8,9,36.067767288321434,263,0.22,255,13.93,18.31,0.001
10,5,6.769046292849453,150,1.48,140,43.23,3.24,0.077
0,10,40.97346795090692,312,0.0,312,9.03,34.55,0.0
44,7,33.255517527090845,296,1.32,252,16.74,15.05,0.002
25,2,8.679156437699236,159,2.88,134,41.32,3.24,0.282
67,7,44.31103808480498,273,1.51,206,5.69,36.2,0.002
120,6,46.43925802393159,317,2.58,197,3.56,55.34,0.003
18,2,7.748508193468869,131,2.32,113,42.25,2.67,0.283
53,1,17.459494166624168,175,3.04,122,32.54,3.75,0.311
105,6,41.279057590687756,278,2.54,173,8.72,19.84,0.004
108,5,38.67168606726462,293,2.79,185,11.33,16.33,0.006
20,4,13.30344587103698,145,1.5,125,36.7,3.41,0.091
33,2,14.420719550151963,154,2.29,121,35.58,3.4,0.214
85,2,21.67124462561219,236,3.92,151,28.33,5.33,0.19
48,6,26.80353433359596,263,1.79,215,23.2,9.27,0.006
158,3,32.82146471886332,304,4.81,146,17.18,8.5,0.054
84,2,21.601113780639757,234,3.89,150,28.4,5.28,0.191
53,5,25.814062225991655,217,2.05,164,24.19,6.78,0.012
48,7,38.63619221601905,282,1.24,234,11.36,20.6,0.002
23,1,6.650744130076905,170,3.46,147,43.35,3.39,0.604
29,3,16.359662495480933,141,1.77,112,33.64,3.33,0.138
51,7,37.10073136480486,310,1.37,259,12.9,20.08,0.002
0,10,45.28430769592397,271,0.0,271,4.72,57.42,0.0
147,3,28.025484895204976,331,5.25,184,21.97,8.38,0.068
16,8,28.945106836939203,231,0.55,215,21.05,10.21,0.002
9,7,9.822740510289922,175,0.92,166,40.18,4.13,0.018
71,5,25.13355650705546,295,2.82,224,24.87,9.01,0.009
46,6,28.967776990476043,233,1.59,187,21.03,8.89,0.006
50,1,15.911172663562835,183,3.14,133,34.09,3.9,0.305
40,2,17.115945392722143,156,2.34,116,32.88,3.53,0.207
45,5,21.97778733970802,215,2.05,170,28.02,6.07,0.017
9,5,5.903203899997687,143,1.52,134,44.1,3.04,0.086
40,1,19.493562451243022,122,2.05,82,30.51,2.69,0.32
12,6,14.51516031484451,136,0.83,124,35.48,3.49,0.036
38,3,19.73738084800616,149,1.93,111,30.26,3.67,0.127
23,2,10.389295931866304,151,2.21,128,39.61,3.23,0.223
17,9,45.07372763329527,368,0.38,351,4.93,71.2,0.0
57,6,31.71166040993219,264,1.8,207,18.29,11.32,0.005
83,6,35.55960436150203,342,2.33,259,14.44,17.94,0.003
132,5,40.51270573733022,249,3.26,117,9.49,12.33,0.01
35,7,27.429898951807576,288,1.28,253,22.57,11.21,0.003
11,5,8.911412963934065,123,1.23,112,41.09,2.73,0.085
20,8,29.16979438183465,279,0.69,259,20.83,12.43,0.002
7,9,31.407850310939562,268,0.22,261,18.59,14.04,0.001
53,7,38.54477633829485,309,1.38,256,11.46,22.34,0.001
83,5,24.42467958033557,355,3.4,272,25.58,10.63,0.008
17,4,10.74111362580037,153,1.58,136,39.26,3.46,0.094
10,7,17.769915760942602,142,0.56,132,32.23,4.1,0.014
73,4,21.33870333793858,272,3.42,199,28.66,6.94,0.041
124,5,34.06627585992206,380,3.64,256,15.93,16.07,0.005
110,4,30.685023710101035,285,3.58,175,19.31,9.06,0.014
51,5,21.024352665403082,256,2.43,205,28.98,7.07,0.012
89,6,49.39318619568409,234,1.8,145,0.61,237.7,0.004
45,6,32.25986687105993,206,1.39,161,17.74,9.08,0.006
31,3,15.675205628119752,154,1.98,123,34.32,3.58,0.136
11,5,9.580211267918168,120,1.15,109,40.42,2.7,0.083
22,3,11.87866126329494,150,1.85,128,38.12,3.36,0.143
30,4,16.068097777302867,174,1.87,144,33.93,4.24,0.073
25,3,12.230661796680005,160,2.04,135,37.77,3.57,0.141
22,4,13.39551608230876,158,1.64,136,36.6,3.72,0.085
22,4,17.82928259122312,120,1.23,98,32.17,3.05,0.094
29,1,12.801811788263967,135,2.27,106,37.2,2.85,0.324
16,9,45.354444108189135,347,0.35,331,4.65,71.18,0.0
28,1,8.6105185547739,158,3.25,130,41.39,3.14,0.613
104,4,28.60301253066146,291,3.64,187,21.4,8.74,0.014
116,3,23.467857214534767,313,4.94,197,26.53,7.43,0.09
68,7,49.20703776088729,276,1.38,208,0.79,263.29,0.001
19,3,10.041750597562356,150,1.89,131,39.96,3.28,0.151
49,5,22.903501957058374,222,2.14,173,27.1,6.38,0.015
16,9,48.6261694973916,334,0.33,318,1.37,232.12,0.0
13,9,43.94782066522911,273,0.3,260,6.05,42.98,0.001
40,8,41.7682431927176,301,0.96,261,8.23,31.71,0.001
24,4,16.605627217022292,137,1.45,113,33.39,3.38,0.089
6,7,12.689941432552962,120,0.47,114,37.31,3.06,0.023
65,6,35.08894489659939,272,1.85,207,14.91,13.88,0.004
16,9,46.82191951074136,333,0.34,317,3.18,99.69,0.0
67,5,30.05433018562684,235,2.23,168,19.95,8.42,0.009
141,4,30.722571026145495,365,4.59,224,19.28,11.62,0.011
21,4,17.59905921471279,120,1.19,99,32.4,3.06,0.092
22,8,39.62718199363716,232,0.56,210,10.37,20.25,0.001
8,7,13.416968685088552,145,0.6,137,36.58,3.75,0.018
31,5,19.565565638190968,179,1.58,148,30.43,4.86,0.035
33,6,24.144639737738753,203,1.37,170,25.86,6.57,0.007
121,3,27.842467040800475,274,4.35,153,22.16,6.9,0.089
25,4,15.908437958678611,152,1.57,127,34.09,3.73,0.081
25,1,10.167657113264159,148,2.46,123,39.83,3.09,0.318
23,8,32.47790190987347,295,0.71,272,17.52,15.53,0.001
21,5,17.98837489581151,141,1.17,120,32.01,3.75,0.049
76,5,31.155719964017553,256,2.44,180,18.84,9.55,0.008
15,4,11.946322187339103,128,1.26,113,38.05,2.97,0.1
28,7,26.651304583466786,234,1.05,206,23.35,8.82,0.003
127,3,28.966524464821365,278,4.38,151,21.03,7.18,0.08
22,0,7.332059157009211,134,3.0,112,42.67,2.62,0.748
36,6,20.147192518726428,261,1.79,225,29.85,7.54,0.007
26,2,11.04866046225384,158,2.35,132,38.95,3.39,0.221
20,3,7.851873671274548,162,2.55,142,42.15,3.37,0.19
13,9,49.54821045754753,270,0.26,257,0.45,571.11,0.0
35,2,19.505923023862536,121,1.79,86,30.49,2.82,0.222
11,9,41.44435006345857,236,0.27,225,8.56,26.29,0.001
11,6,16.458829464369373,120,0.67,109,33.54,3.25,0.037
69,6,35.66762250007682,282,1.93,213,14.33,14.86,0.004
9,9,39.210253695035895,255,0.23,246,10.79,22.8,0.001
6,9,31.803743327352993,227,0.19,221,18.2,12.14,0.001
51,6,26.220928484757128,285,1.95,234,23.78,9.84,0.005
126,3,23.532841136627084,338,5.35,212,26.47,8.01,0.083
52,5,20.69907199443479,264,2.51,212,29.3,7.24,0.012
13,9,46.828811491152166,276,0.28,263,3.17,82.97,0.0
79,7,42.377873350447814,320,1.86,241,7.62,31.63,0.001
111,6,48.426210979993066,293,2.29,182,1.57,115.92,0.003
32,0,10.593375056849514,163,3.02,131,39.41,3.32,0.425
48,7,37.889036384163994,283,1.27,235,12.11,19.41,0.002
46,8,47.225320556946706,340,0.97,294,2.77,106.14,0.0
36,1,13.155487977454706,163,2.74,127,36.84,3.45,0.31
26,0,7.992332031504987,144,3.25,118,42.01,2.81,0.759
10,9,38.35042921805266,295,0.26,285,11.65,24.46,0.001
37,7,30.851290093096036,272,1.2,235,19.15,12.27,0.002
28,8,42.882294954122244,206,0.65,178,7.12,25.0,0.002
30,0,11.289756948183028,143,2.66,113,38.71,2.92,0.43
79,7,40.787029033695056,319,1.94,240,9.21,26.06,0.001
19,5,14.073229402148504,162,1.35,143,35.93,3.98,0.049
10,6,12.364517428956702,136,0.81,126,37.64,3.35,0.039
19,3,12.391960906894681,123,1.53,104,37.61,2.77,0.16
63,7,41.6558624104122,254,1.51,191,8.34,22.9,0.002
157,3,34.933874931329,284,4.49,127,15.07,8.43,0.05
53,6,28.53794411461037,271,1.86,218,21.46,10.16,0.005
60,4,21.147371785557613,232,2.84,172,28.85,5.96,0.05
35,8,44.47402433658987,259,0.79,224,5.53,40.51,0.001
84,4,22.66002983401859,297,3.71,213,27.34,7.79,0.022
0,10,41.746974776220966,281,0.0,281,8.25,34.06,0.0
65,5,24.76107088565983,276,2.63,211,25.24,8.36,0.009
147,2,21.96249932412084,357,6.69,210,28.04,7.49,0.244
126,3,25.82059035513229,309,4.88,183,24.18,7.57,0.083
37,2,18.562004337386394,134,1.99,97,31.44,3.09,0.215
167,3,38.6424221079313,273,4.32,106,11.36,9.33,0.023
35,7,27.62241755416156,288,1.27,253,22.38,11.3,0.003
20,5,15.44957128160678,155,1.29,135,34.55,3.91,0.049
42,8,45.48085579735558,311,0.92,269,4.52,59.51,0.001
58,5,22.275104961794515,275,2.6,217,27.72,7.83,0.01
38,7,29.459878750129487,288,1.29,250,20.54,12.17,0.002
0,10,45.79124499340461,286,0.0,286,4.21,67.93,0.0
178,2,33.090709816129646,279,5.38,101,16.91,5.97,0.275
19,2,10.260411831876382,128,1.85,109,39.74,2.74,0.234
12,9,47.29244556260638,253,0.25,241,2.71,88.93,0.001
57,6,33.2468623882138,252,1.71,195,16.75,11.64,0.005
42,6,20.070752659568875,307,2.09,265,29.93,8.85,0.006
7,7,11.267243269852425,165,0.62,158,38.73,4.08,0.016
66,7,40.73113351716332,268,1.62,202,9.27,21.79,0.002
53,6,32.90327401678311,236,1.61,183,17.1,10.7,0.005
38,7,29.00574913893447,299,1.31,261,20.99,12.43,0.002
40,8,45.225166237293095,300,0.88,260,4.77,54.51,0.001
36,8,40.486874505103884,267,0.89,231,9.51,24.29,0.001
30,3,11.825369587973803,196,2.54,166,38.17,4.35,0.126
24,4,19.02749305079967,122,1.26,98,30.97,3.16,0.09
40,2,16.18201129165096,165,2.47,125,33.82,3.7,0.204
25,8,38.47758316577046,273,0.65,248,11.52,21.53,0.001
19,1,6.508959563110072,143,2.92,124,43.49,2.85,0.604
44,6,30.645035819209244,210,1.44,166,19.35,8.58,0.006
47,7,39.31064085833108,267,1.2,220,10.69,20.58,0.002
15,9,44.45445365427872,307,0.34,292,5.55,52.61,0.0
131,1,20.393678692215836,331,6.42,200,29.61,6.75,0.357
35,8,41.95657871024058,258,0.83,223,8.04,27.74,0.001
31,2,9.978428162984326,172,3.11,141,40.02,3.52,0.277
14,9,43.090353128053316,305,0.32,291,6.91,42.11,0.0
16,4,10.73698980493921,148,1.49,132,39.26,3.36,0.094
76,4,22.877928075216527,265,3.32,189,27.12,6.97,0.038
51,7,40.878291460079915,208,1.25,157,9.12,17.21,0.003
25,3,11.746284230694819,168,2.13,143,38.25,3.74,0.137
25,4,15.316312785468867,154,1.63,129,34.68,3.72,0.083
0,10,37.501365577687984,251,0.0,251,12.5,20.08,0.0
68,6,37.401644144573346,267,1.82,199,12.6,15.79,0.004
142,3,33.85164347983838,266,4.19,124,16.15,7.68,0.061
25,8,36.2276800010195,285,0.69,260,13.77,18.88,0.001
87,5,29.42259995064183,308,2.96,221,20.58,10.74,0.008
37,0,16.330957650812874,120,2.27,83,33.67,2.47,0.441
106,2,20.556319707676373,295,5.16,189,29.44,6.42,0.202
33,2,13.171897256064154,167,2.51,134,36.83,3.64,0.213
168,5,45.88027526001328,317,3.66,149,4.12,36.17,0.006
81,5,31.25263076447542,272,2.59,191,18.75,10.19,0.008
43,6,23.038313754363795,276,1.87,233,26.96,8.64,0.006
47,6,25.79026116398597,265,1.82,218,24.21,9.0,0.006
0,10,47.62775028253169,273,0.0,273,2.37,115.19,0.0
32,1,11.900813140223608,160,2.69,128,38.1,3.36,0.314
52,6,31.380342440755875,244,1.66,192,18.62,10.31,0.005
108,4,27.76499054980097,311,3.89,203,22.24,9.13,0.013
34,7,32.51544059455915,236,1.05,202,17.48,11.56,0.003
16,2,5.814958271937823,149,2.75,133,44.19,3.01,0.29
121,6,44.24557590248682,320,2.73,199,5.75,34.61,0.003
65,7,46.94532271176256,265,1.38,200,3.05,65.57,0.001
23,8,30.430993261514402,313,0.76,290,19.57,14.82,0.001
64,6,36.34928707446015,256,1.76,192,13.65,14.07,0.004
11,9,46.512472152978305,237,0.24,226,3.49,64.76,0.001
76,5,36.82573854410293,216,2.06,140,13.17,10.63,0.009
20,3,11.86425693114176,138,1.69,118,38.14,3.09,0.149
17,8,30.93297620750659,234,0.55,217,19.07,11.38,0.002
68,6,32.302177087228515,309,2.11,241,17.7,13.62,0.004
39,6,24.08588020860737,240,1.62,201,25.91,7.76,0.007
86,6,38.13999060311253,332,2.25,246,11.86,20.74,0.003
49,8,47.04651566460567,368,1.04,319,2.95,108.14,0.0
0,10,46.650583080804935,212,0.0,212,3.35,63.28,0.0
91,3,25.287771713185943,236,3.6,145,24.71,5.87,0.101
16,3,10.095712062833986,132,1.58,116,39.9,2.91,0.155
14,9,49.317853953305054,300,0.28,286,0.68,420.59,0.0
77,7,42.75041389006704,311,1.8,234,7.25,32.28,0.001
22,1,10.609820654147008,126,2.07,104,39.39,2.64,0.325
0,10,46.437884717781756,359,0.0,359,3.56,100.84,0.0
38,8,44.145336292795776,284,0.86,246,5.85,42.05,0.001
82,4,28.347712570673245,231,2.89,149,21.65,6.88,0.033
81,5,31.607394608521815,269,2.56,188,18.39,10.22,0.008
24,7,22.955121674155862,231,1.05,207,27.04,7.66,0.004
19,3,7.4642737469914096,160,2.55,141,42.54,3.31,0.194
99,0,20.08387587406554,253,4.93,154,29.92,5.15,0.442
40,8,41.12840518691051,299,0.97,259,8.87,29.2,0.001
8,5,5.208441035207128,153,1.54,145,44.79,3.24,0.08
64,4,20.007462726101487,255,3.2,191,29.99,6.37,0.049
21,7,22.91759121159245,203,0.92,182,27.08,6.72,0.004
182,1,29.18280213220653,303,6.24,121,20.82,5.81,0.696
331,1,46.39350273857422,331,7.13,0,3.61,0.0,1.0
34,6,20.585569746468256,243,1.65,209,29.41,7.11,0.007
64,3,20.612894085330247,218,3.1,154,29.39,5.24,0.106
0,10,38.18755616493868,312,0.0,312,11.81,26.42,0.0
52,5,25.349807340041323,214,2.05,162,24.65,6.57,0.013
13,6,15.107217032299188,140,0.86,127,34.89,3.64,0.034
59,5,25.3597782259712,243,2.33,184,24.64,7.47,0.01
33,0,11.338565917090992,155,2.91,122,38.66,3.16,0.431
19,3,12.937414392780049,120,1.47,101,37.06,2.73,0.158
16,8,27.426549773276587,238,0.58,222,22.57,9.84,0.002
75,4,23.851645227704655,251,3.14,176,26.15,6.73,0.04
39,8,46.168065548064504,294,0.84,255,3.83,66.58,0.001
44,4,21.30772546024849,182,2.06,138,28.69,4.81,0.06
170,3,31.126475762511955,345,5.46,175,18.87,9.27,0.05
23,8,33.45189295637887,281,0.69,258,16.55,15.59,0.001
11,3,5.5892505464750135,134,1.97,123,44.41,2.77,0.192
57,6,34.85918174075198,239,1.64,182,15.14,12.02,0.005
29,2,13.011618509138815,152,2.23,123,36.99,3.33,0.215
0,10,48.24816428612548,304,0.0,304,1.75,173.71,0.0
29,3,11.689822748890084,191,2.48,162,38.31,4.23,0.129
